transaction_id,transaction_date,account_id,customer_id,transaction_type,category,merchant,amount,payment_method,location,is_recurring,is_unusual,balance_after_transaction
TXN0002322,2025-04-03,ACC00116,CUST0095,Expense,Rent,CityRent,-1225.6,Direct Debit,Liverpool,True,False,2409.67
TXN0002323,2025-04-03,ACC00123,CUST0099,Expense,Rent,CityRent,-2094.36,Direct Debit,Glasgow,True,False,-1052.1
TXN0002324,2025-04-03,ACC00124,CUST0100,Expense,Rent,CityRent,-1934.18,Direct Debit,Manchester,True,False,8704.99
TXN0002325,2025-04-03,ACC00124,CUST0100,Expense,Utilities,MobileConnect,-261.84,Bank Transfer,Birmingham,False,False,8443.15
TXN0002326,2025-04-03,ACC00136,CUST0108,Expense,Rent,CityRent,-963.74,Direct Debit,Edinburgh,True,False,2922.9
TXN0002327,2025-04-03,ACC00147,CUST0118,Expense,Healthcare,GymCore,-65.28,Direct Debit,Edinburgh,True,False,11422.22
TXN0002328,2025-04-04,ACC00004,CUST0004,Expense,Rent,CityRent,-863.98,Direct Debit,Edinburgh,True,False,-755.6
TXN0002329,2025-04-04,ACC00013,CUST0010,Transfer,Transfers,Internal Transfer,-327.01,Bank Transfer,Bristol,False,False,8087.4
TXN0002330,2025-04-04,ACC00018,CUST0014,Expense,Healthcare,GymCore,-49.8,Direct Debit,Leeds,True,False,-5810.19
TXN0002331,2025-04-04,ACC00025,CUST0020,Expense,Healthcare,GymCore,-46.42,Direct Debit,Manchester,True,False,6335.97
TXN0002332,2025-04-04,ACC00028,CUST0022,Expense,Rent,CityRent,-1027.92,Direct Debit,Liverpool,True,False,7893.39
TXN0002333,2025-04-04,ACC00032,CUST0026,Expense,Rent,CityRent,-975.31,Direct Debit,Cardiff,True,False,5454.79
TXN0002334,2025-04-04,ACC00034,CUST0028,Expense,Healthcare,GymCore,-62.94,Direct Debit,Leeds,True,False,7859.65
TXN0002335,2025-04-04,ACC00046,CUST0038,Expense,Rent,CityRent,-1907.51,Direct Debit,Manchester,True,False,-6960.03
TXN0002336,2025-04-04,ACC00056,CUST0046,Expense,Rent,CityRent,-1082.77,Direct Debit,Cardiff,True,False,2936.1
TXN0002337,2025-04-04,ACC00066,CUST0054,Expense,Healthcare,GymCore,-36.01,Direct Debit,Edinburgh,True,False,-4614.62
TXN0002338,2025-04-04,ACC00068,CUST0056,Expense,Healthcare,GymCore,-30.23,Direct Debit,Glasgow,True,False,14101.17
TXN0002339,2025-04-04,ACC00075,CUST0062,Expense,Rent,CityRent,-1306.19,Direct Debit,London,True,False,-748.36
TXN0002340,2025-04-04,ACC00075,CUST0062,Expense,Groceries,GreenGrocer,-70.81,Mobile Wallet,Edinburgh,False,False,-819.17
TXN0002341,2025-04-04,ACC00083,CUST0069,Expense,Rent,CityRent,-1920.57,Direct Debit,London,True,False,8834.03
TXN0002342,2025-04-04,ACC00089,CUST0074,Expense,Rent,CityRent,-1775.98,Direct Debit,Manchester,True,False,-4982.51
TXN0002343,2025-04-04,ACC00089,CUST0074,Expense,Healthcare,GymCore,-43.02,Direct Debit,Manchester,True,False,-5025.53
TXN0002344,2025-04-04,ACC00111,CUST0090,Expense,Rent,CityRent,-1792.29,Direct Debit,Liverpool,True,False,-1058.18
TXN0002345,2025-04-04,ACC00114,CUST0093,Expense,Rent,CityRent,-2000.16,Direct Debit,Edinburgh,True,False,-7262.95
TXN0002346,2025-04-04,ACC00122,CUST0099,Expense,Rent,CityRent,-1347.95,Direct Debit,Glasgow,True,False,3327.31
TXN0002347,2025-04-04,ACC00127,CUST0102,Expense,Rent,CityRent,-1335.39,Direct Debit,Leeds,True,False,10432.94
TXN0002348,2025-04-04,ACC00134,CUST0107,Expense,Healthcare,GymCore,-43.21,Direct Debit,Leeds,True,False,18306.55
TXN0002349,2025-04-04,ACC00141,CUST0112,Expense,Rent,CityRent,-1327.6,Direct Debit,Liverpool,True,False,4175.82
TXN0002350,2025-04-04,ACC00149,CUST0120,Expense,Healthcare,GymCore,-54.16,Direct Debit,Liverpool,True,False,15026.8
TXN0002351,2025-04-05,ACC00013,CUST0010,Expense,Shopping,TechCorner,-404.57,Debit Card,Liverpool,False,False,7682.83
TXN0002352,2025-04-05,ACC00018,CUST0014,Expense,Subscriptions,StreamPlus,-23.55,Direct Debit,Online,True,False,-5833.74
TXN0002353,2025-04-05,ACC00021,CUST0017,Expense,Subscriptions,MusicWave,-26.36,Direct Debit,Online,True,False,12502.35
TXN0002354,2025-04-05,ACC00043,CUST0035,Expense,Healthcare,GymCore,-59.74,Direct Debit,Manchester,True,False,12041.94
TXN0002355,2025-04-05,ACC00045,CUST0037,Expense,Healthcare,GymCore,-51.93,Direct Debit,Leeds,True,False,7007.45
TXN0002356,2025-04-05,ACC00058,CUST0048,Expense,Healthcare,GymCore,-65.23,Direct Debit,Glasgow,True,False,11129.17
TXN0002357,2025-04-05,ACC00077,CUST0064,Expense,Healthcare,GymCore,-41.97,Direct Debit,Birmingham,True,False,13755.17
TXN0002358,2025-04-05,ACC00081,CUST0067,Expense,Subscriptions,CloudBox,-40.71,Direct Debit,Online,True,False,-896.15
TXN0002359,2025-04-05,ACC00083,CUST0069,Expense,Healthcare,GymCore,-113.1,Credit Card,London,False,False,8720.93
TXN0002360,2025-04-05,ACC00101,CUST0082,Expense,Subscriptions,StreamPlus,-40.04,Direct Debit,Online,True,False,7022.38
TXN0002361,2025-04-05,ACC00103,CUST0084,Expense,Healthcare,GymCore,-40.92,Direct Debit,Birmingham,True,False,9335.56
TXN0002362,2025-04-05,ACC00103,CUST0084,Expense,Subscriptions,StreamPlus,-40.13,Direct Debit,Online,True,False,9295.43
TXN0002363,2025-04-05,ACC00108,CUST0088,Expense,Healthcare,GymCore,-76.09,Direct Debit,Liverpool,True,False,3127.89
TXN0002364,2025-04-05,ACC00118,CUST0096,Expense,Healthcare,GymCore,-75.59,Direct Debit,Liverpool,True,False,4877.14
TXN0002365,2025-04-05,ACC00125,CUST0100,Expense,Healthcare,GymCore,-58.46,Direct Debit,Manchester,True,False,17336.3
TXN0002366,2025-04-06,ACC00017,CUST0014,Expense,Transport,QuickFuel,-63.5,Debit Card,Leeds,False,False,1367.75
TXN0002367,2025-04-06,ACC00028,CUST0022,Expense,Healthcare,GymCore,-60.61,Direct Debit,Liverpool,True,False,7832.78
TXN0002368,2025-04-06,ACC00060,CUST0049,Expense,Healthcare,GymCore,-56.93,Direct Debit,Birmingham,True,False,1655.18
TXN0002369,2025-04-06,ACC00069,CUST0057,Expense,Healthcare,GymCore,-40.59,Direct Debit,Glasgow,True,False,513.2
TXN0002370,2025-04-06,ACC00070,CUST0058,Expense,Shopping,ShopHub,-49.31,Credit Card,Glasgow,False,False,15365.65
TXN0002371,2025-04-06,ACC00071,CUST0059,Expense,Subscriptions,NewsDesk,-26.09,Direct Debit,Online,True,False,13463.21
TXN0002372,2025-04-06,ACC00071,CUST0059,Expense,Subscriptions,StreamPlus,-51.99,Direct Debit,Online,True,False,13411.22
TXN0002373,2025-04-06,ACC00074,CUST0061,Expense,Healthcare,GymCore,-71.54,Direct Debit,Birmingham,True,False,4913.55
TXN0002374,2025-04-06,ACC00075,CUST0062,Expense,Subscriptions,CloudBox,-27.44,Direct Debit,Online,True,False,-846.61
TXN0002375,2025-04-06,ACC00084,CUST0070,Expense,Healthcare,GymCore,-64.6,Direct Debit,Bristol,True,False,15942.95
TXN0002376,2025-04-06,ACC00095,CUST0077,Expense,Subscriptions,CloudBox,-35.86,Direct Debit,Online,True,False,3033.24
TXN0002377,2025-04-06,ACC00096,CUST0078,Expense,Travel,StayEasy Hotels,-366.34,Debit Card,Online,False,False,-5929.62
TXN0002378,2025-04-06,ACC00098,CUST0080,Expense,Shopping,TechCorner,-82.05,Debit Card,Liverpool,False,False,12255.68
TXN0002379,2025-04-06,ACC00115,CUST0094,Expense,Healthcare,GymCore,-50.19,Direct Debit,Liverpool,True,False,18714.33
TXN0002380,2025-04-06,ACC00126,CUST0101,Expense,Subscriptions,CloudBox,-25.06,Direct Debit,Online,True,False,17116.96
TXN0002381,2025-04-06,ACC00131,CUST0105,Expense,Healthcare,GymCore,-64.98,Direct Debit,Birmingham,True,False,12428.48
TXN0002382,2025-04-07,ACC00004,CUST0004,Expense,Utilities,WaterWorks,-158.16,Direct Debit,Edinburgh,True,False,-913.76
TXN0002383,2025-04-07,ACC00011,CUST0009,Expense,Utilities,MobileConnect,-106.81,Direct Debit,London,True,False,12247.02
TXN0002384,2025-04-07,ACC00013,CUST0010,Expense,Transport,MetroTravel,-100.18,Cash Withdrawal,Cardiff,False,False,7582.65
TXN0002385,2025-04-07,ACC00016,CUST0013,Expense,Utilities,PowerGrid,-108.19,Direct Debit,Edinburgh,True,False,10842.31
TXN0002386,2025-04-07,ACC00030,CUST0024,Expense,Utilities,PowerGrid,-140.6,Direct Debit,Glasgow,True,False,-2288.65
TXN0002387,2025-04-07,ACC00044,CUST0036,Expense,Transport,MetroTravel,-63.31,Debit Card,Cardiff,False,True,5282.12
TXN0002388,2025-04-07,ACC00044,CUST0036,Expense,Transport,MetroTravel,-63.31,Debit Card,Bristol,False,True,5218.81
TXN0002389,2025-04-07,ACC00048,CUST0040,Expense,Subscriptions,CloudBox,-20.03,Direct Debit,Online,True,False,11573.26
TXN0002390,2025-04-07,ACC00049,CUST0041,Expense,Subscriptions,StreamPlus,-41.77,Direct Debit,Online,True,False,-849.78
TXN0002391,2025-04-07,ACC00055,CUST0046,Expense,Utilities,WaterWorks,-142.59,Direct Debit,Cardiff,True,False,3124.07
TXN0002392,2025-04-07,ACC00058,CUST0048,Expense,Utilities,MobileConnect,-251.17,Direct Debit,Glasgow,True,False,10878.0
TXN0002393,2025-04-07,ACC00069,CUST0057,Expense,Dining,BistroBox,-61.19,Credit Card,Birmingham,False,False,452.01
TXN0002394,2025-04-07,ACC00075,CUST0062,Expense,Healthcare,GymCore,-38.62,Direct Debit,London,True,False,-885.23
TXN0002395,2025-04-07,ACC00079,CUST0065,Expense,Utilities,PowerGrid,-211.97,Direct Debit,Edinburgh,True,False,16931.3
TXN0002396,2025-04-07,ACC00079,CUST0065,Expense,Healthcare,GymCore,-39.91,Direct Debit,Edinburgh,True,False,16891.39
TXN0002397,2025-04-07,ACC00082,CUST0068,Expense,Utilities,MobileConnect,-301.92,Direct Debit,Bristol,True,False,8976.41
TXN0002398,2025-04-07,ACC00086,CUST0071,Expense,Healthcare,GymCore,-25.49,Direct Debit,London,True,False,7633.64
TXN0002399,2025-04-07,ACC00096,CUST0078,Expense,Subscriptions,NewsDesk,-38.01,Direct Debit,Online,True,False,-5967.63
TXN0002400,2025-04-07,ACC00096,CUST0078,Expense,Dining,LunchLane,-131.33,Credit Card,Bristol,False,False,-6098.96
TXN0002401,2025-04-07,ACC00098,CUST0080,Expense,Healthcare,GymCore,-57.04,Direct Debit,Liverpool,True,False,12198.64
TXN0002402,2025-04-07,ACC00102,CUST0083,Expense,Utilities,WaterWorks,-246.81,Direct Debit,Glasgow,True,False,3810.6
TXN0002403,2025-04-07,ACC00104,CUST0085,Expense,Dining,BistroBox,-107.22,Mobile Wallet,Manchester,False,False,-2042.93
TXN0002404,2025-04-07,ACC00105,CUST0085,Expense,Healthcare,GymCore,-43.51,Direct Debit,Liverpool,True,False,1856.18
TXN0002405,2025-04-07,ACC00110,CUST0089,Expense,Utilities,PowerGrid,-273.49,Direct Debit,Birmingham,True,False,9287.22
TXN0002406,2025-04-07,ACC00110,CUST0089,Expense,Healthcare,GymCore,-56.8,Direct Debit,Birmingham,True,False,9230.42
TXN0002407,2025-04-07,ACC00117,CUST0095,Expense,Healthcare,GymCore,-33.0,Direct Debit,Liverpool,True,False,11965.02
TXN0002408,2025-04-07,ACC00119,CUST0096,Expense,Utilities,WaterWorks,-229.94,Direct Debit,Liverpool,True,False,4248.4
TXN0002409,2025-04-07,ACC00131,CUST0105,Expense,Subscriptions,CloudBox,-7.13,Direct Debit,Online,True,False,12421.35
TXN0002410,2025-04-07,ACC00133,CUST0106,Expense,Utilities,PowerGrid,-133.11,Direct Debit,London,True,False,13282.26
TXN0002411,2025-04-07,ACC00133,CUST0106,Expense,Healthcare,GymCore,-52.22,Direct Debit,London,True,False,13230.04
TXN0002412,2025-04-07,ACC00136,CUST0108,Expense,Healthcare,GymCore,-37.03,Direct Debit,Edinburgh,True,False,2885.87
TXN0002413,2025-04-07,ACC00145,CUST0116,Expense,Utilities,WaterWorks,-178.31,Direct Debit,Leeds,True,False,13992.74
TXN0002414,2025-04-08,ACC00013,CUST0010,Expense,Utilities,PowerGrid,-274.3,Direct Debit,Edinburgh,True,False,7308.35
TXN0002415,2025-04-08,ACC00028,CUST0022,Expense,Utilities,WaterWorks,-243.88,Direct Debit,Liverpool,True,False,7588.9
TXN0002416,2025-04-08,ACC00030,CUST0024,Expense,Groceries,DailyBasket,-39.95,Credit Card,Glasgow,False,False,-2328.6
TXN0002417,2025-04-08,ACC00035,CUST0028,Expense,Groceries,FreshMart,-76.15,Credit Card,London,False,False,14172.5
TXN0002418,2025-04-08,ACC00038,CUST0031,Expense,Utilities,MobileConnect,-245.74,Direct Debit,Leeds,True,False,-7191.68
TXN0002419,2025-04-08,ACC00041,CUST0033,Expense,Utilities,MobileConnect,-130.98,Direct Debit,Bristol,True,False,5830.93
TXN0002420,2025-04-08,ACC00076,CUST0063,Expense,Subscriptions,MusicWave,-18.05,Direct Debit,Online,True,False,10968.68
TXN0002421,2025-04-08,ACC00078,CUST0065,Expense,Subscriptions,MusicWave,-9.73,Direct Debit,Online,True,False,1114.45
TXN0002422,2025-04-08,ACC00080,CUST0066,Expense,Subscriptions,CloudBox,-7.23,Direct Debit,Online,True,False,6329.98
TXN0002423,2025-04-08,ACC00097,CUST0079,Expense,Subscriptions,MusicWave,-10.52,Direct Debit,Online,True,False,13619.59
TXN0002424,2025-04-08,ACC00122,CUST0099,Expense,Subscriptions,MusicWave,-25.83,Direct Debit,Online,True,False,3301.48
TXN0002425,2025-04-08,ACC00124,CUST0100,Expense,Utilities,WaterWorks,-155.9,Direct Debit,Manchester,True,False,8287.25
TXN0002426,2025-04-08,ACC00128,CUST0103,Expense,Travel,SkyBridge,-383.91,Credit Card,Glasgow,False,False,10866.67
TXN0002427,2025-04-08,ACC00139,CUST0110,Expense,Utilities,PowerGrid,-166.78,Direct Debit,Liverpool,True,False,1068.56
TXN0002428,2025-04-08,ACC00142,CUST0113,Expense,Utilities,PowerGrid,-270.17,Direct Debit,London,True,False,7668.33
TXN0002429,2025-04-08,ACC00146,CUST0117,Expense,Dining,LunchLane,-62.72,Debit Card,Edinburgh,False,False,10279.07
TXN0002430,2025-04-09,ACC00005,CUST0004,Expense,Subscriptions,CloudBox,-28.81,Direct Debit,Online,True,False,7889.11
TXN0002431,2025-04-09,ACC00006,CUST0005,Expense,Subscriptions,CloudBox,-30.78,Direct Debit,Online,True,False,12537.74
TXN0002432,2025-04-09,ACC00012,CUST0010,Expense,Utilities,PowerGrid,-131.16,Direct Debit,Edinburgh,True,False,-1457.91
TXN0002433,2025-04-09,ACC00015,CUST0012,Expense,Groceries,DailyBasket,-102.19,Credit Card,Edinburgh,False,False,15447.7
TXN0002434,2025-04-09,ACC00022,CUST0018,Expense,Utilities,PowerGrid,-195.48,Direct Debit,Liverpool,True,False,-5995.06
TXN0002435,2025-04-09,ACC00025,CUST0020,Expense,Utilities,WaterWorks,-197.85,Direct Debit,Manchester,True,False,6138.12
TXN0002436,2025-04-09,ACC00034,CUST0028,Expense,Subscriptions,StreamPlus,-11.17,Direct Debit,Online,True,False,7848.48
TXN0002437,2025-04-09,ACC00037,CUST0030,Expense,Utilities,MobileConnect,-111.65,Direct Debit,Cardiff,True,False,15078.74
TXN0002438,2025-04-09,ACC00043,CUST0035,Expense,Subscriptions,StreamPlus,-47.42,Direct Debit,Online,True,False,11994.52
TXN0002439,2025-04-09,ACC00047,CUST0039,Expense,Subscriptions,NewsDesk,-37.92,Direct Debit,Online,True,False,12698.77
TXN0002440,2025-04-09,ACC00057,CUST0047,Expense,Subscriptions,NewsDesk,-47.11,Direct Debit,Online,True,False,942.94
TXN0002441,2025-04-09,ACC00063,CUST0052,Expense,Dining,CafeSquare,-53.25,Debit Card,Glasgow,False,False,11915.31
TXN0002442,2025-04-09,ACC00079,CUST0065,Expense,Dining,CafeSquare,-47.52,Debit Card,Bristol,False,False,16843.87
TXN0002443,2025-04-09,ACC00081,CUST0067,Expense,Utilities,MobileConnect,-105.22,Direct Debit,London,True,False,-1001.37
TXN0002444,2025-04-09,ACC00083,CUST0069,Expense,Subscriptions,MusicWave,-25.79,Direct Debit,Online,True,False,8695.14
TXN0002445,2025-04-09,ACC00084,CUST0070,Expense,Shopping,StyleMarket,-241.54,Credit Card,Cardiff,False,False,15701.41
TXN0002446,2025-04-09,ACC00085,CUST0070,Expense,Utilities,MobileConnect,-201.29,Direct Debit,Bristol,True,False,-4993.82
TXN0002447,2025-04-09,ACC00085,CUST0070,Expense,Subscriptions,StreamPlus,-34.67,Direct Debit,Online,True,False,-5028.49
TXN0002448,2025-04-09,ACC00090,CUST0074,Expense,Subscriptions,MusicWave,-47.95,Direct Debit,Online,True,False,12704.82
TXN0002449,2025-04-09,ACC00094,CUST0077,Expense,Utilities,WaterWorks,-230.73,Direct Debit,London,True,False,5532.16
TXN0002450,2025-04-09,ACC00100,CUST0081,Expense,Subscriptions,CloudBox,-52.11,Direct Debit,Online,True,False,17509.28
TXN0002451,2025-04-09,ACC00116,CUST0095,Expense,Utilities,WaterWorks,-147.38,Direct Debit,Liverpool,True,False,2262.29
TXN0002452,2025-04-09,ACC00144,CUST0115,Expense,Subscriptions,CloudBox,-30.39,Direct Debit,Online,True,False,2869.7
TXN0002453,2025-04-10,ACC00006,CUST0005,Expense,Insurance,HomeShield,-49.76,Direct Debit,Manchester,True,False,12487.98
TXN0002454,2025-04-10,ACC00006,CUST0005,Expense,Transport,RideLoop,-72.84,Debit Card,Birmingham,False,False,12415.14
TXN0002455,2025-04-10,ACC00009,CUST0007,Expense,Utilities,WaterWorks,-216.05,Direct Debit,London,True,False,11640.26
TXN0002456,2025-04-10,ACC00010,CUST0008,Expense,Utilities,MobileConnect,-85.49,Direct Debit,Glasgow,True,False,6804.5
TXN0002457,2025-04-10,ACC00012,CUST0010,Expense,Dining,LunchLane,-41.72,Debit Card,Birmingham,False,False,-1499.63
TXN0002458,2025-04-10,ACC00013,CUST0010,Expense,Subscriptions,StreamPlus,-18.33,Direct Debit,Online,True,False,7290.02
TXN0002459,2025-04-10,ACC00015,CUST0012,Expense,Subscriptions,MusicWave,-36.3,Direct Debit,Online,True,False,15411.4
TXN0002460,2025-04-10,ACC00018,CUST0014,Expense,Utilities,PowerGrid,-147.3,Direct Debit,Leeds,True,False,-5981.04
TXN0002461,2025-04-10,ACC00028,CUST0022,Expense,Insurance,AutoProtect,-130.34,Direct Debit,Liverpool,True,False,7458.56
TXN0002462,2025-04-10,ACC00031,CUST0025,Expense,Insurance,CoverWise,-134.15,Direct Debit,London,True,False,4756.1
TXN0002463,2025-04-10,ACC00039,CUST0031,Expense,Utilities,MobileConnect,-110.14,Direct Debit,Leeds,True,False,3681.24
TXN0002464,2025-04-10,ACC00040,CUST0032,Expense,Dining,LunchLane,-72.85,Debit Card,Liverpool,False,False,14962.95
TXN0002465,2025-04-10,ACC00047,CUST0039,Expense,Utilities,WaterWorks,-193.65,Direct Debit,Bristol,True,False,12505.12
TXN0002466,2025-04-10,ACC00050,CUST0042,Expense,Insurance,HomeShield,-91.79,Direct Debit,London,True,False,5310.4
TXN0002467,2025-04-10,ACC00062,CUST0051,Expense,Subscriptions,StreamPlus,-41.81,Direct Debit,Online,True,False,-3967.21
TXN0002468,2025-04-10,ACC00067,CUST0055,Expense,Subscriptions,NewsDesk,-54.63,Direct Debit,Online,True,False,4213.98
TXN0002469,2025-04-10,ACC00067,CUST0055,Expense,Subscriptions,StreamPlus,-40.82,Direct Debit,Online,True,False,4173.16
TXN0002470,2025-04-10,ACC00068,CUST0056,Expense,Insurance,AutoProtect,-75.38,Direct Debit,Glasgow,True,False,14025.79
TXN0002471,2025-04-10,ACC00077,CUST0064,Expense,Travel,Harbor Motors,-1898.39,Debit Card,Manchester,False,True,11856.78
TXN0002472,2025-04-10,ACC00079,CUST0065,Expense,Subscriptions,StreamPlus,-40.75,Direct Debit,Online,True,False,16803.12
TXN0002473,2025-04-10,ACC00087,CUST0072,Expense,Insurance,HomeShield,-97.97,Direct Debit,Edinburgh,True,False,13399.75
TXN0002474,2025-04-10,ACC00088,CUST0073,Expense,Utilities,MobileConnect,-172.79,Direct Debit,Bristol,True,False,4183.55
TXN0002475,2025-04-10,ACC00091,CUST0075,Expense,Utilities,WaterWorks,-290.7,Direct Debit,Birmingham,True,False,12826.8
TXN0002476,2025-04-10,ACC00104,CUST0085,Expense,Subscriptions,StreamPlus,-17.21,Direct Debit,Online,True,False,-2060.14
TXN0002477,2025-04-10,ACC00119,CUST0096,Expense,Subscriptions,NewsDesk,-18.08,Direct Debit,Online,True,False,4230.32
TXN0002478,2025-04-10,ACC00124,CUST0100,Expense,Subscriptions,StreamPlus,-31.89,Direct Debit,Online,True,False,8255.36
TXN0002479,2025-04-10,ACC00125,CUST0100,Expense,Utilities,PowerGrid,-137.88,Direct Debit,Manchester,True,False,17198.42
TXN0002480,2025-04-10,ACC00128,CUST0103,Expense,Groceries,GreenGrocer,-76.97,Debit Card,Edinburgh,False,False,10789.7
TXN0002481,2025-04-10,ACC00132,CUST0106,Expense,Insurance,AutoProtect,-174.47,Direct Debit,London,True,False,18405.32
TXN0002482,2025-04-10,ACC00134,CUST0107,Expense,Utilities,PowerGrid,-103.24,Direct Debit,Leeds,True,False,18203.31
TXN0002483,2025-04-10,ACC00140,CUST0111,Expense,Utilities,MobileConnect,-89.07,Direct Debit,Edinburgh,True,False,12275.7
TXN0002484,2025-04-10,ACC00143,CUST0114,Expense,Subscriptions,NewsDesk,-36.85,Direct Debit,Online,True,False,15707.93
TXN0002485,2025-04-11,ACC00006,CUST0005,Expense,Utilities,PowerGrid,-235.13,Direct Debit,Manchester,True,False,12180.01
TXN0002486,2025-04-11,ACC00022,CUST0018,Expense,Insurance,AutoProtect,-124.55,Direct Debit,Liverpool,True,False,-6119.61
TXN0002487,2025-04-11,ACC00022,CUST0018,Expense,Utilities,WaterWorks,-213.86,Bank Transfer,Online,False,False,-6333.47
TXN0002488,2025-04-11,ACC00022,CUST0018,Expense,Entertainment,GameHub,-105.0,Debit Card,London,False,False,-6438.47
TXN0002489,2025-04-11,ACC00034,CUST0028,Expense,Utilities,WaterWorks,-194.38,Direct Debit,Leeds,True,False,7654.1
TXN0002490,2025-04-11,ACC00037,CUST0030,Expense,Travel,StayEasy Hotels,-1050.5,Mobile Wallet,Online,False,False,14028.24
TXN0002491,2025-04-11,ACC00039,CUST0031,Expense,Dining,CafeSquare,-56.63,Debit Card,Bristol,False,True,3624.61
TXN0002492,2025-04-11,ACC00039,CUST0031,Expense,Dining,CafeSquare,-56.63,Debit Card,Glasgow,False,True,3567.98
TXN0002493,2025-04-11,ACC00045,CUST0037,Expense,Subscriptions,NewsDesk,-40.6,Direct Debit,Online,True,False,6966.85
TXN0002494,2025-04-11,ACC00053,CUST0044,Expense,Utilities,WaterWorks,-156.61,Direct Debit,Cardiff,True,False,6778.41
TXN0002495,2025-04-11,ACC00061,CUST0050,Expense,Utilities,PowerGrid,-122.28,Direct Debit,Edinburgh,True,False,-294.9
TXN0002496,2025-04-11,ACC00072,CUST0060,Expense,Utilities,WaterWorks,-152.56,Direct Debit,Cardiff,True,False,9388.79
TXN0002497,2025-04-11,ACC00075,CUST0062,Expense,Subscriptions,NewsDesk,-25.19,Direct Debit,Online,True,False,-910.42
TXN0002498,2025-04-11,ACC00083,CUST0069,Expense,Subscriptions,CloudBox,-33.54,Direct Debit,Online,True,False,8661.6
